ROAD_SEGMENT_ID;LINE_ID;START_LAT;START_LON;END_LAT;END_LON
66906;6219;-38.0903152557;145.2809571573;-38.0903158023;145.2809469676
66907;6219;-38.0903158023;145.2809469676;-38.090317024;145.28093685
66908;6219;-38.090317024;145.28093685;-38.0903189029;145.280926929
66909;6219;-38.0903189029;145.280926929;-38.0903214565;145.2809172385
66910;6219;-38.0903214565;145.2809172385;-38.0903246588;145.2809078453
66911;6219;-38.0903246588;145.2809078453;-38.0903284644;145.2808988427
66912;6219;-38.0903284644;145.2808988427;-38.090332862;145.2808902766
66913;6219;-38.090332862;145.2808902766;-38.0903378184;145.2808822015
66914;6219;-38.0903378184;145.2808822015;-38.0903433042;145.2808747103
66915;6219;-38.0903433042;145.2808747103;-38.0903492557;145.2808678239
66916;6219;-38.0903492557;145.2808678239;-38.0903556665;145.2808615904
66917;6219;-38.0903556665;145.2808615904;-38.0903624463;145.2808560643
66918;6219;-38.0903624463;145.2808560643;-38.0903695924;145.2808513028
66919;6219;-38.0903695924;145.2808513028;-38.0903770245;145.2808473077
66920;6219;-38.0903770245;145.2808473077;-38.0903846986;145.2808441438
66921;6219;-38.0903846986;145.2808441438;-38.0903911759;145.2808422144
66922;6219;-38.0903911759;145.2808422144;-38.0903925596;145.2808418023
66923;6219;-38.0903925596;145.2808418023;-38.0904005448;145.2808403164
66924;6219;-38.0904005448;145.2808403164;-38.0904086101;145.280839685
66925;6219;-38.0904086101;145.280839685;-38.0904166807;145.2808399087
66926;6219;-38.0904166807;145.2808399087;-38.0904247058;145.2808410218
66927;6219;-38.0904247058;145.2808410218;-38.0904326288;145.2808429787
66928;6219;-38.0904326288;145.2808429787;-38.0904461307;145.2808479407
66929;6220;-38.0832728554;145.2697552073;-38.0833342347;145.2698043125
66930;6220;-38.0833342347;145.2698043125;-38.0835310131;145.2699617414
66931;6221;-38.0311033811;145.335536551;-38.0310926959;145.3354459713
66932;6221;-38.0310926959;145.3354459713;-38.0310302147;145.3349163212
66933;6221;-38.0310302147;145.3349163212;-38.0310301295;145.3348921165
66934;6221;-38.0310301295;145.3348921165;-38.0310339878;145.3348684081
66935;6221;-38.0310339878;145.3348684081;-38.0310416354;145.3348462091
66936;6221;-38.0310416354;145.3348462091;-38.0310527353;145.3348264851
66937;6221;-38.0310527353;145.3348264851;-38.0310668084;145.3348100765
66938;6221;-38.0310668084;145.3348100765;-38.0310832574;145.334797701
66939;6221;-38.0310832574;145.334797701;-38.0311013793;145.3347898655
66940;6221;-38.0311013793;145.3347898655;-38.0313054983;145.3347520005
66941;6222;-38.0347003145;145.2848281917;-38.0347506874;145.2847592175
66942;6222;-38.0347506874;145.2847592175;-38.0350336979;145.2843716954
66943;6222;-38.0350336979;145.2843716954;-38.035112982;145.2842636243
66944;6222;-38.035112982;145.2842636243;-38.0351890881;145.2841698481
66945;6222;-38.0351890881;145.2841698481;-38.0352712194;145.2840845905
66946;6222;-38.0352712194;145.2840845905;-38.0353587873;145.2840084545
66947;6222;-38.0353587873;145.2840084545;-38.035452534;145.2839411026
66948;6222;-38.035452534;145.2839411026;-38.0355476391;145.2838856917
66949;6222;-38.0355476391;145.2838856917;-38.0356273421;145.283848244
66950;6222;-38.0356273421;145.283848244;-38.0357294851;145.2838111989
66951;6222;-38.0357294851;145.2838111989;-38.0358335701;145.2837837854
66952;6222;-38.0358335701;145.2837837854;-38.0360427663;145.2837405381
66953;6222;-38.0360427663;145.2837405381;-38.0368685256;145.2835698237
66954;6222;-38.0368685256;145.2835698237;-38.0369305218;145.2835526624
66955;6222;-38.0369305218;145.2835526624;-38.0369808867;145.2835322005
66956;6222;-38.0369808867;145.2835322005;-38.0370391882;145.2835004917
66957;6222;-38.0370391882;145.2835004917;-38.0370945604;145.2834612876
66958;6222;-38.0370945604;145.2834612876;-38.0371464268;145.2834150415
66959;6222;-38.0371464268;145.2834150415;-38.0371942103;145.2833622182
66960;6222;-38.0371942103;145.2833622182;-38.0372373943;145.2833034221
66961;6222;-38.0372373943;145.2833034221;-38.0372717362;145.2832462544
66962;6222;-38.0372717362;145.2832462544;-38.0372979227;145.2831938623
66963;6222;-38.0372979227;145.2831938623;-38.0373223424;145.2831345277
66964;6222;-38.0373223424;145.2831345277;-38.0373425961;145.2830727391
66965;6222;-38.0373425961;145.2830727391;-38.0373585483;145.2830089761
66966;6222;-38.0373585483;145.2830089761;-38.0373700708;145.282943703
66967;6222;-38.0373700708;145.282943703;-38.0373770831;145.2828773993
66968;6222;-38.0373770831;145.2828773993;-38.0373795189;145.2828105882
66969;6222;-38.0373795189;145.2828105882;-38.0373773791;145.2827437621
66970;6222;-38.0373773791;145.2827437621;-38.0373706701;145.2826774176
66971;6222;-38.0373706701;145.2826774176;-38.0373594452;145.2826120594
66972;6222;-38.0373594452;145.2826120594;-38.0373437846;145.2825481768
66973;6222;-38.0373437846;145.2825481768;-38.0373267653;145.2824867267
66974;6222;-38.0373267653;145.2824867267;-38.0372715431;145.2823700927
66975;6222;-38.0372715431;145.2823700927;-38.0372396491;145.2823167429
66976;6222;-38.0372396491;145.2823167429;-38.0372042241;145.2822670821
66977;6222;-38.0372042241;145.2822670821;-38.037073436;145.2821026417
66978;6222;-38.037073436;145.2821026417;-38.0365618705;145.2814594177
66979;6222;-38.0365618705;145.2814594177;-38.0362074007;145.281013724
66980;6222;-38.0362074007;145.281013724;-38.0361562907;145.2809407004
66981;6222;-38.0361562907;145.2809407004;-38.0361088102;145.2808641932
66982;6222;-38.0361088102;145.2808641932;-38.0360623325;145.2807789882
66983;6222;-38.0360623325;145.2807789882;-38.0360181173;145.2806854411
66984;6222;-38.0360181173;145.2806854411;-38.0359809996;145.2805811681
66985;6222;-38.0359809996;145.2805811681;-38.0359556761;145.2804955291
66986;6222;-38.0359556761;145.2804955291;-38.0359350331;145.2804079018
66987;6222;-38.0359350331;145.2804079018;-38.0359164732;145.2802998712
66988;6222;-38.0359164732;145.2802998712;-38.0359061609;145.2802056307
66989;6222;-38.0359061609;145.2802056307;-38.0359008323;145.2800915777
66990;6222;-38.0359008323;145.2800915777;-38.0359021019;145.2800018292
66991;6222;-38.0359021019;145.2800018292;-38.0359021253;145.2800001719
66992;6222;-38.0359021253;145.2800001719;-38.0359106602;145.2798866024
66993;6223;-38.0782499823;145.335000801;-38.0783169178;145.3356318206
66994;6223;-38.0783169178;145.3356318206;-38.0783660755;145.3360665709
66995;6223;-38.0783660755;145.3360665709;-38.0784157967;145.336230639
66996;6223;-38.0784157967;145.336230639;-38.0789383009;145.3367210191
66997;6223;-38.0789383009;145.3367210191;-38.0795031964;145.3372511783
66998;6223;-38.0795031964;145.3372511783;-38.0790636851;145.3380023905
66999;6223;-38.0790636851;145.3380023905;-38.0795066634;145.3384014578
67000;6223;-38.0795066634;145.3384014578;-38.0795067325;145.3384015201
67001;6223;-38.0795067325;145.3384015201;-38.0797416058;145.3386131136
67002;6223;-38.0797416058;145.3386131136;-38.079741539;145.3386130534
67003;6223;-38.079741539;145.3386130534;-38.0798169937;145.3386810297
67004;6224;-38.1243476056;145.2382363567;-38.1242588212;145.238254262
67005;6224;-38.1242588212;145.238254262;-38.1229010851;145.2385280719
67006;6224;-38.1229010851;145.2385280719;-38.1228405464;145.2380082814
67007;6224;-38.1228405464;145.2380082814;-38.1228201945;145.2376207117
67008;6224;-38.1228201945;145.2376207117;-38.1241454612;145.2373532629
67009;6224;-38.1241454612;145.2373532629;-38.1242342065;145.237335353
67010;6225;-38.1355301464;145.3659289306;-38.135629844;145.3659077439
67011;6225;-38.135629844;145.3659077439;-38.1359141566;145.3658473244
67012;6225;-38.1359141566;145.3658473244;-38.1366427073;145.3656924971
67013;6225;-38.1366427073;145.3656924971;-38.1366427073;145.3656924971
67014;6225;-38.1366427073;145.3656924971;-38.136714625;145.3656772134
67015;6226;-38.1085426686;145.3410648014;-38.1077821963;145.3412100084
67016;6226;-38.1077821963;145.3412100084;-38.1076109059;145.3413168531
67017;6226;-38.1076109059;145.3413168531;-38.1074194275;145.3415118635
67018;6226;-38.1074194275;145.3415118635;-38.107126357;145.3410583795
67019;6226;-38.107126357;145.3410583795;-38.1070037799;145.340801175
67020;6226;-38.1070037799;145.340801175;-38.106903472;145.3405283829
67021;6226;-38.106903472;145.3405283829;-38.1071725175;145.3403926448
67022;6226;-38.1071725175;145.3403926448;-38.1074887149;145.3403309328
67023;6226;-38.1074887149;145.3403309328;-38.1084422503;145.3401615751
67024;6226;-38.1084422503;145.3401615751;-38.1085426686;145.3410648014
67025;6227;-38.0513081952;145.3265069236;-38.0513782839;145.3264934646
67026;6227;-38.0513782839;145.3264934646;-38.0519229834;145.3263888662
67027;6227;-38.0519229834;145.3263888662;-38.0519953282;145.3263749737
67028;6228;-38.0275306554;145.3068160602;-38.0275347912;145.3068666859
67029;6228;-38.0275347912;145.3068666859;-38.0275775187;145.3072212345
67030;6228;-38.0275775187;145.3072212345;-38.0276003525;145.3073462943
67031;6228;-38.0276003525;145.3073462943;-38.0276261858;145.3074436653
67032;6228;-38.0276261858;145.3074436653;-38.0276498513;145.3075146513
67033;6228;-38.0276498513;145.3075146513;-38.0276770995;145.3075835554
67034;6228;-38.0276770995;145.3075835554;-38.0277338098;145.3077083202
67035;6228;-38.0277338098;145.3077083202;-38.0277754123;145.3078215546
67036;6228;-38.0277754123;145.3078215546;-38.0278074177;145.3079396594
67037;6228;-38.0278074177;145.3079396594;-38.0278218536;145.3080123265
67038;6228;-38.0278218536;145.3080123265;-38.0278326478;145.3080860037
67039;6228;-38.0278326478;145.3080860037;-38.0279000094;145.3086520568
67040;6228;-38.0279000094;145.3086520568;-38.027910007;145.3087654696
67041;6228;-38.027910007;145.3087654696;-38.0279132244;145.3088740949
67042;6228;-38.0279132244;145.3088740949;-38.0279102604;145.3089827165
67043;6228;-38.0279102604;145.3089827165;-38.0279039886;145.3090638762
67044;6228;-38.0279039886;145.3090638762;-38.0278794061;145.3092797777
67045;6228;-38.0278794061;145.3092797777;-38.0278747044;145.3093847137
67046;6228;-38.0278747044;145.3093847137;-38.0278750243;145.3094635435
67047;6228;-38.0278750243;145.3094635435;-38.0278855665;145.3096205801
67048;6228;-38.0278855665;145.3096205801;-38.0279351365;145.3100419636
67049;6228;-38.0279351365;145.3100419636;-38.0279459937;145.3101342602
67050;6229;-38.0965087797;145.2811700734;-38.0965567793;145.2811075572
67051;6229;-38.0965567793;145.2811075572;-38.0968681288;145.2807020427
67052;6229;-38.0968681288;145.2807020427;-38.0976708026;145.2805500306
67053;6229;-38.0976708026;145.2805500306;-38.0977614768;145.2805328583
67054;6230;-38.1000807456;145.3321716353;-38.1000899422;145.3322618833
67055;6230;-38.1000899422;145.3322618833;-38.1003601028;145.3349133462
67056;6230;-38.1003601028;145.3349133462;-38.1003601028;145.3349133462
67057;6230;-38.1003601028;145.3349133462;-38.1003710863;145.3350211556
67058;6231;-38.1236932331;145.2448955735;-38.1236364552;145.244465592
67059;6231;-38.1236364552;145.244465592;-38.1235295042;145.2436557169
67060;6231;-38.1235295042;145.2436557169;-38.1249029149;145.243378841
67061;6231;-38.1249029149;145.243378841;-38.1249940252;145.243360473
67062;6232;-38.0185983563;145.3125987076;-38.0187210204;145.3127399873
67063;6232;-38.0187210204;145.3127399873;-38.0187627972;145.3128781396
67064;6232;-38.0187627972;145.3128781396;-38.0187341111;145.3128853442
67065;6232;-38.0187341111;145.3128853442;-38.0187080265;145.3129039569
67066;6232;-38.0187080265;145.3129039569;-38.0184832374;145.3132702583
67067;6232;-38.0184832374;145.3132702583;-38.0184777349;145.3133110954
67068;6232;-38.0184777349;145.3133110954;-38.0184821149;145.3133553912
67069;6232;-38.0184821149;145.3133553912;-38.0187150965;145.3141012507
67070;6232;-38.0187150965;145.3141012507;-38.0187642581;145.3141534549
67071;6232;-38.0187642581;145.3141534549;-38.0190065626;145.3143157129
67072;6232;-38.0190065626;145.3143157129;-38.0190065653;145.3143157147
67073;6232;-38.0190065653;145.3143157147;-38.0190671073;145.3143562566
67074;6232;-38.0190671073;145.3143562566;-38.0187627972;145.3128781396
67075;6232;-38.0187627972;145.3128781396;-38.0187830683;145.3128815729
67076;6232;-38.0187830683;145.3128815729;-38.0188095253;145.3128964417
67077;6232;-38.0188095253;145.3128964417;-38.0194905286;145.3136098414
67078;6232;-38.0194905286;145.3136098414;-38.019548073;145.313670124
67079;6233;-38.0803511723;145.2433299317;-38.0803663069;145.2434554267
67080;6233;-38.0803663069;145.2434554267;-38.0804621657;145.2442503098
67081;6233;-38.0804621657;145.2442503098;-38.0805172734;145.2447072912
67082;6233;-38.0805172734;145.2447072912;-38.0805572037;145.2450384276
67083;6233;-38.0805572037;145.2450384276;-38.0806101954;145.2454778637
67084;6233;-38.0806101954;145.2454778637;-38.0806251545;145.2456019154
67085;6234;-38.0372853942;145.2803835188;-38.0373347285;145.2804667495
67086;6234;-38.0373347285;145.2804667495;-38.0373347311;145.2804667538
67087;6234;-38.0373347311;145.2804667538;-38.0373402876;145.2804761282
67088;6234;-38.0373402876;145.2804761282;-38.0377928099;145.2812595375
67089;6234;-38.0377928099;145.2812595375;-38.0380885082;145.281760541
67090;6234;-38.0380885082;145.281760541;-38.0381925314;145.2819093119
67091;6234;-38.0381925314;145.2819093119;-38.0383068993;145.2820453975
67092;6234;-38.0383068993;145.2820453975;-38.0384532275;145.2821869571
67093;6234;-38.0384532275;145.2821869571;-38.0386052706;145.2823046396
67094;6234;-38.0386052706;145.2823046396;-38.0387740609;145.2824063925
67095;6234;-38.0387740609;145.2824063925;-38.038922006;145.2824730051
67096;6234;-38.038922006;145.2824730051;-38.0391177891;145.2825323713
67097;6234;-38.0391177891;145.2825323713;-38.0392858779;145.2825571397
67098;6234;-38.0392858779;145.2825571397;-38.0394643281;145.2825586284
67099;6234;-38.0394643281;145.2825586284;-38.0396416843;145.2825351447
67100;6234;-38.0396416843;145.2825351447;-38.0397639107;145.2825007576
67101;6234;-38.0397639107;145.2825007576;-38.0398833798;145.282455048
67102;6234;-38.0398833798;145.282455048;-38.0399992672;145.2823964865
67103;6234;-38.0399992672;145.2823964865;-38.040110688;145.2823255154
67104;6234;-38.040110688;145.2823255154;-38.040216821;145.2822426642
67105;6234;-38.040216821;145.2822426642;-38.0403168816;145.2821485234
67106;6234;-38.0403168816;145.2821485234;-38.0404101193;145.2820438443
67107;6234;-38.0404101193;145.2820438443;-38.0404956775;145.2819292132
67108;6234;-38.0404956775;145.2819292132;-38.0405890253;145.2817621757
67109;6234;-38.0405890253;145.2817621757;-38.040978066;145.2810691907
67110;6234;-38.040978066;145.2810691907;-38.0410929844;145.2808850988
67111;6234;-38.0410929844;145.2808850988;-38.0412146156;145.2807080373
67112;6234;-38.0412146156;145.2807080373;-38.0413426968;145.2805384044
67113;6234;-38.0413426968;145.2805384044;-38.0414769683;145.2803765512
67114;6234;-38.0414769683;145.2803765512;-38.0416061303;145.2802343744
67115;6234;-38.0416061303;145.2802343744;-38.0417400592;145.280099392
67116;6234;-38.0417400592;145.280099392;-38.041890491;145.2799613713
67117;6234;-38.041890491;145.2799613713;-38.0419903954;145.2798713391
67118;6234;-38.0419903954;145.2798713391;-38.0420913392;145.2797915618
67119;6234;-38.0420913392;145.2797915618;-38.0422095537;145.2797041135
67120;6234;-38.0422095537;145.2797041135;-38.042336098;145.2796178578
67121;6234;-38.042336098;145.2796178578;-38.0424486424;145.279547419
67122;6234;-38.0424486424;145.279547419;-38.0425629044;145.2794815423
67123;6234;-38.0425629044;145.2794815423;-38.0426787607;145.2794202864
67124;6234;-38.0426787607;145.2794202864;-38.0436609577;145.2789652113
67125;6234;-38.0436609577;145.2789652113;-38.0440469778;145.2787877643
67126;6234;-38.0440469778;145.2787877643;-38.0441428607;145.2787375852
67127;6234;-38.0441428607;145.2787375852;-38.0442357542;145.2786790889
67128;6234;-38.0442357542;145.2786790889;-38.0443251801;145.2786125475
67129;6234;-38.0443251801;145.2786125475;-38.0444180091;145.2785313127
67130;6234;-38.0444180091;145.2785313127;-38.0444720609;145.2784777072
67131;6234;-38.0444720609;145.2784777072;-38.0445308155;145.2784131726
67132;6234;-38.0445308155;145.2784131726;-38.0446225441;145.2782972557
67133;6234;-38.0446225441;145.2782972557;-38.0447059347;145.2781716699
67134;6234;-38.0447059347;145.2781716699;-38.0448723599;145.2779985565
67135;6234;-38.0448723599;145.2779985565;-38.0449378198;145.2779304656
67136;6235;-38.1288079047;145.2343264895;-38.1288505001;145.2344594181
67137;6235;-38.1288505001;145.2344594181;-38.1288659127;145.2345075168
67138;6235;-38.1288659127;145.2345075168;-38.1289246336;145.2346907704
67139;6235;-38.1289246336;145.2346907704;-38.12899745;145.234918023
67140;6235;-38.12899745;145.234918023;-38.1291403126;145.2351526349
67141;6235;-38.1291403126;145.2351526349;-38.1299835791;145.2357760832
67142;6235;-38.1299835791;145.2357760832;-38.1299834366;145.2357759778
67143;6235;-38.1299834366;145.2357759778;-38.1300347148;145.2358138896
67144;6236;-38.0944658554;145.2798434412;-38.0958353686;145.2795841044
67145;6236;-38.0958353686;145.2795841044;-38.0959014352;145.2795715935
67146;6237;-38.0420837346;145.3571743945;-38.0421658449;145.3571347306
67147;6237;-38.0421658449;145.3571347306;-38.0422372034;145.3571002561
67148;6237;-38.0422372034;145.3571002561;-38.0424487601;145.3569980489
67149;6237;-38.0424487601;145.3569980489;-38.0424897532;145.3569825456
67150;6237;-38.0424897532;145.3569825456;-38.0425347799;145.3569708435
67151;6237;-38.0425347799;145.3569708435;-38.0425804494;145.3569641787
67152;6237;-38.0425804494;145.3569641787;-38.0426263996;145.3569627106
67153;6237;-38.0426263996;145.3569627106;-38.0431243139;145.356973554
67154;6237;-38.0431243139;145.356973554;-38.0431968241;145.3569751331
67155;6238;-37.9747696355;145.2685084239;-37.9754522795;145.2683140011
67156;6238;-37.9754522795;145.2683140011;-37.9755123588;145.2682968898
67157;6239;-37.9632290412;145.2642526184;-37.9632993368;145.2642854431
67158;6239;-37.9632993368;145.2642854431;-37.9633095572;145.2642902156
67159;6239;-37.9633095572;145.2642902156;-37.9633865906;145.2643380416
67160;6239;-37.9633865906;145.2643380416;-37.9634593327;145.2643955942
67161;6239;-37.9634593327;145.2643955942;-37.9635270282;145.2644622548
67162;6239;-37.9635270282;145.2644622548;-37.9635889471;145.264537352
67163;6239;-37.9635889471;145.264537352;-37.9636444438;145.264620062
67164;6239;-37.9636444438;145.264620062;-37.963692934;145.2647095187
67165;6239;-37.963692934;145.2647095187;-37.9637211121;145.2647724578
67166;6239;-37.9637211121;145.2647724578;-37.9637458171;145.2648376711
67167;6240;-38.0586932567;145.3440336136;-38.0589061602;145.3440434889
67168;6240;-38.0589061602;145.3440434889;-38.0589061849;145.3440434901
67169;6240;-38.0589061849;145.3440434901;-38.0590074708;145.3440481881
67170;6241;-38.2054747001;145.3773024989;-38.2054893723;145.3774172408
67171;6241;-38.2054893723;145.3774172408;-38.2054016406;145.3791651732
67172;6241;-38.2054016406;145.3791651732;-38.2056211113;145.3790428582
67173;6241;-38.2056211113;145.3790428582;-38.205489369;145.3774172147
67174;6241;-38.205489369;145.3774172147;-38.2056921668;145.3790032576
67175;6241;-38.2056921668;145.3790032576;-38.205621102;145.3790428634
67176;6241;-38.205621102;145.3790428634;-38.2056921668;145.3790032576
67177;6241;-38.2056921668;145.3790032576;-38.2058247553;145.3788788806
67178;6241;-38.2058247553;145.3788788806;-38.2058783728;145.378859274
67179;6241;-38.2058783728;145.378859274;-38.2063551877;145.3787762824
67180;6241;-38.2063551877;145.3787762824;-38.2064925694;145.3797583202
67181;6242;-38.1387836662;145.2547164216;-38.138841731;145.2546444982
67182;6242;-38.138841731;145.2546444982;-38.1388417559;145.2546444674
67183;6242;-38.1388417559;145.2546444674;-38.1389852236;145.2544667571
67184;6242;-38.1389852236;145.2544667571;-38.1390057369;145.2544407506
67185;6242;-38.1390057369;145.2544407506;-38.1390257659;145.2544141736
67186;6242;-38.1390257659;145.2544141736;-38.1390453357;145.2543870132
67187;6242;-38.1390453357;145.2543870132;-38.1390643755;145.2543593028
67188;6242;-38.1390643755;145.2543593028;-38.1390829385;145.2543310424
67189;6242;-38.1390829385;145.2543310424;-38.1391009801;145.2543022581
67190;6242;-38.1391009801;145.2543022581;-38.1391184929;145.2542729445
67191;6242;-38.1391184929;145.2542729445;-38.1391354642;145.2542431519
67192;6242;-38.1391354642;145.2542431519;-38.1391519154;145.2542128674
67193;6242;-38.1391519154;145.2542128674;-38.1394547222;145.2536968919
67194;6242;-38.1394547222;145.2536968919;-38.1398283544;145.252971689
67195;6242;-38.1398283544;145.252971689;-38.1398585351;145.2529131087
67196;6243;-38.060748394;145.3416286227;-38.0608065547;145.3416169585
67197;6243;-38.0608065547;145.3416169585;-38.0620798658;145.3413615892
67198;6243;-38.0620798658;145.3413615892;-38.0622622693;145.3413252552
67199;6243;-38.0622622693;145.3413252552;-38.0623332266;145.3413111207
67200;6244;-38.0689996111;145.2714200055;-38.0692694344;145.2717938487
67201;6244;-38.0692694344;145.2717938487;-38.0693516799;145.2724498282
67202;6244;-38.0693516799;145.2724498282;-38.069363231;145.2725419609
67203;6245;-38.1151142177;145.2375880415;-38.1152238353;145.2375860217
67204;6245;-38.1152238353;145.2375860217;-38.1152238023;145.2375860223
67205;6245;-38.1152238023;145.2375860223;-38.1154533756;145.2375817921
67206;6245;-38.1154533756;145.2375817921;-38.1156903781;145.2375419356
67207;6245;-38.1156903781;145.2375419356;-38.1158382787;145.2375170532
67208;6245;-38.1158382787;145.2375170532;-38.1163849579;145.2373996425
67209;6245;-38.1163849579;145.2373996425;-38.1170780098;145.2372599862
67210;6245;-38.1170780098;145.2372599862;-38.1175717167;145.2371605127
67211;6245;-38.1175717167;145.2371605127;-38.1179270989;145.2370889129
67212;6246;-38.0983878163;145.2927307626;-38.0983982172;145.2928252323
67213;6246;-38.0983982172;145.2928252323;-38.098626354;145.2927007053
67214;6246;-38.098626354;145.2927007053;-38.0986361677;145.2927960043
67215;6247;-37.9808328429;145.2406028893;-37.9808468348;145.240726237
67216;6247;-37.9808468348;145.240726237;-37.9808328386;145.2406028519
67217;6247;-37.9808328386;145.2406028519;-37.9807637187;145.2399935343
67218;6247;-37.9807637187;145.2399935343;-37.9810244689;145.2396095688
67219;6247;-37.9810244689;145.2396095688;-37.9813734704;145.2390956187
67220;6247;-37.9813734704;145.2390956187;-37.9817978196;145.2384707174
67221;6247;-37.9817978196;145.2384707174;-37.9818630222;145.2383746953
67222;6247;-37.9818630222;145.2383746953;-37.9823648208;145.2382738053
67223;6247;-37.9823648208;145.2382738053;-37.982973621;145.2381513834
67224;6247;-37.982973621;145.2381513834;-37.9837415717;145.2379969664
67225;6247;-37.9837415717;145.2379969664;-37.9845617343;145.2378320386
67226;6247;-37.9845617343;145.2378320386;-37.9846523237;145.2378138216
67227;6248;-38.063663424;145.2922495067;-38.0638074695;145.2923984864
67228;6248;-38.0638074695;145.2923984864;-38.0639536162;145.2925496281
67229;6248;-38.0639536162;145.2925496281;-38.0638074695;145.2923984864
67230;6248;-38.0638074695;145.2923984864;-38.0642607063;145.2919043104
67231;6248;-38.0642607063;145.2919043104;-38.0643356899;145.2918255645
67232;6248;-38.0643356899;145.2918255645;-38.064412927;145.2917503828
67233;6248;-38.064412927;145.2917503828;-38.0644922997;145.2916788547
67234;6248;-38.0644922997;145.2916788547;-38.0644990229;145.291673259
67235;6248;-38.0644990229;145.291673259;-38.0645298162;145.2916476298
67236;6248;-38.0645298162;145.2916476298;-38.0645494268;145.2915669831
67237;6249;-38.0005608161;145.2457314125;-38.0006304803;145.2457173115
67238;6249;-38.0006304803;145.2457173115;-38.0014694761;145.2455474846
67239;6249;-38.0014694761;145.2455474846;-38.0015363069;145.2455339567
67240;6250;-38.0711917478;145.2721755533;-38.0712037068;145.2722709669
67241;6250;-38.0712037068;145.2722709669;-38.0713188039;145.2731892907
67242;6250;-38.0713188039;145.2731892907;-38.072041306;145.2730438416
67243;6251;-38.0748228402;145.2410888399;-38.074834174;145.2411792013
67244;6251;-38.074834174;145.2411792013;-38.075052245;145.2429179476
67245;6251;-38.075052245;145.2429179476;-38.0751157533;145.2434244406
67246;6251;-38.0751157533;145.2434244406;-38.0751224079;145.2434796784
67247;6251;-38.0751224079;145.2434796784;-38.0751285024;145.2435350072
67248;6251;-38.0751285024;145.2435350072;-38.0751340575;145.2435904241
67249;6251;-38.0751340575;145.2435904241;-38.0751390446;145.2436459424
67250;6251;-38.0751390446;145.2436459424;-38.075143509;145.2437015268
67251;6251;-38.075143509;145.2437015268;-38.0751474229;145.2437571791
67252;6251;-38.0751474229;145.2437571791;-38.0751507696;145.2438128735
67253;6251;-38.0751507696;145.2438128735;-38.075156495;145.2439266658
67254;6251;-38.075156495;145.2439266658;-38.0751599893;145.2439846412
67255;6251;-38.0751599893;145.2439846412;-38.0751640433;145.2440425611
67256;6251;-38.0751640433;145.2440425611;-38.0751686829;145.2441004146
67257;6251;-38.0751686829;145.2441004146;-38.0751738898;145.2441581781
67258;6251;-38.0751738898;145.2441581781;-38.0751796644;145.2442158756
67259;6251;-38.0751796644;145.2442158756;-38.0751860166;145.2442734613
67260;6251;-38.0751860166;145.2442734613;-38.0752026912;145.2444115765
67261;6251;-38.0752026912;145.2444115765;-38.0752514658;145.244800639
67262;6251;-38.0752514658;145.244800639;-38.0752741984;145.2449819751
67263;6252;-38.0349213991;145.255270913;-38.0351737382;145.2552149282
67264;6252;-38.0351737382;145.2552149282;-38.0352578371;145.2552071261
67265;6252;-38.0352578371;145.2552071261;-38.0353419775;145.2552141433
67266;6252;-38.0353419775;145.2552141433;-38.0354245361;145.2552358383
67267;6252;-38.0354245361;145.2552358383;-38.0355039206;145.2552717942
67268;6252;-38.0355039206;145.2552717942;-38.0355786012;145.2553213012
67269;6252;-38.0355786012;145.2553213012;-38.0356471373;145.2553834306
67270;6252;-38.0356471373;145.2553834306;-38.0357081898;145.2554569597
67271;6252;-38.0357081898;145.2554569597;-38.0357180165;145.2554715478
67272;6252;-38.0357180165;145.2554715478;-38.0357355451;145.2554975699
67273;6252;-38.0357355451;145.2554975699;-38.0357664943;145.2555515422
67274;6253;-38.0579645209;145.3195941069;-38.0580543125;145.3198186115
67275;6253;-38.0580543125;145.3198186115;-38.058132297;145.3203395999
67276;6253;-38.058132297;145.3203395999;-38.0581632942;145.3205068157
67277;6253;-38.0581632942;145.3205068157;-38.0582117706;145.3206935211
67278;6253;-38.0582117706;145.3206935211;-38.0582410956;145.3207845498
67279;6253;-38.0582410956;145.3207845498;-38.0583095633;145.3209609613
67280;6253;-38.0583095633;145.3209609613;-38.0583437245;145.3210358876
67281;6253;-38.0583437245;145.3210358876;-38.0584301637;145.3211992044
67282;6253;-38.0584301637;145.3211992044;-38.0584777852;145.3212768655
67283;6253;-38.0584777852;145.3212768655;-38.0585281894;145.3213516786
67284;6253;-38.0585281894;145.3213516786;-38.0586749937;145.321557357
67285;6253;-38.0586749937;145.321557357;-38.0587176776;145.321628662
67286;6253;-38.0587176776;145.321628662;-38.0588291451;145.3218617409
67287;6253;-38.0588291451;145.3218617409;-38.0588878035;145.3220304449
67288;6253;-38.0588878035;145.3220304449;-38.0589626446;145.3221878125
67289;6253;-38.0589626446;145.3221878125;-38.0591368624;145.3225541565
67290;6253;-38.0591368624;145.3225541565;-38.0592708111;145.3227217035
67291;6253;-38.0592708111;145.3227217035;-38.05941816;145.3228610158
67292;6253;-38.05941816;145.3228610158;-38.0595835182;145.322976341
67293;6253;-38.0595835182;145.322976341;-38.0596348342;145.3230067566
67294;6253;-38.0596348342;145.3230067566;-38.060335624;145.3234221841
67295;6253;-38.060335624;145.3234221841;-38.0604319987;145.3234793156
67296;6253;-38.0604319987;145.3234793156;-38.0604332908;145.3234800815
