ROAD_SEGMENT_ID;LINE_ID;START_LAT;START_LON;END_LAT;END_LON;modified_weight_km
143;15;-38.130618523;145.2343240901;-38.1306467653;145.2343937838;0.0069943789892071
144;15;-38.1306467653;145.2343937838;-38.1306441451;145.2344345719;0.0036510576968007
145;15;-38.1306441451;145.2344345719;-38.1305611982;145.2346725668;0.0232237461197116
146;15;-38.1305611982;145.2346725668;-38.1303618296;145.2351047663;0.0447002831651045
147;16;-38.0780221239;145.3492316845;-38.0780372926;145.3493611088;0.0114533184211689
148;16;-38.0780372926;145.3493611088;-38.0780375394;145.3493632144;0.0001863340136334
149;16;-38.0780375394;145.3493632144;-38.0781359963;145.3502033116;0.0743437341090414
150;16;-38.0781359963;145.3502033116;-38.0781930754;145.3506901822;0.0430854982611138
151;16;-38.0781930754;145.3506901822;-38.0781931708;145.3506909162;6.511637261581311e-05
152;16;-38.0781931708;145.3506909162;-38.0781931947;145.3506910999;1.629727212047688e-05
153;16;-38.0781931947;145.3506910999;-38.0782493984;145.3511235049;0.038360589474386
154;16;-38.0782493984;145.3511235049;-38.0783532542;145.3519568321;0.0738489544696529
155;16;-38.0783532542;145.3519568321;-38.0784269823;145.3525487536;0.0524549376414802
156;16;-38.0784269823;145.3525487536;-38.0784360315;145.3526214057;0.0067601965464051
157;17;-38.0537544252;145.2921606545;-38.0537654971;145.2924241606;0.0242602806822527
158;17;-38.0537654971;145.2924241606;-38.0539129266;145.293580063;0.1076544764790707
159;17;-38.0539129266;145.293580063;-38.0539151666;145.2935976258;0.0016357013869512
160;18;-38.1172880614;145.2532673521;-38.1172137984;145.2527453188;0.0473375325002326
161;18;-38.1172137984;145.2527453188;-38.1171543889;145.2523277104;0.0378684397763114
162;18;-38.1171543889;145.2523277104;-38.1171413472;145.2522360375;0.0083128428952373
163;18;-38.1171413472;145.2522360375;-38.1171546768;145.2522332194;0.0015325982914164
164;18;-38.1171546768;145.2522332194;-38.1172882244;145.2532684979;0.0936136982478216
165;18;-38.1172882244;145.2532684979;-38.1173036878;145.2533772;0.0098570022411555
166;19;-38.1344617346;145.3658579424;-38.1344497455;145.3657674875;0.0080228930110658
167;19;-38.1344497455;145.3657674875;-38.1343662987;145.3651379114;0.0558402821930566
168;19;-38.1343662987;145.3651379114;-38.1342529965;145.3642831312;0.0758149780906184
169;19;-38.1342529965;145.3642831312;-38.1341366322;145.3634053303;0.0778571221859925
170;19;-38.1341366322;145.3634053303;-38.134270406;145.3633922447;0.0149189322423538
171;19;-38.134270406;145.3633922447;-38.1343389023;145.3633855381;0.0076389948610137
172;19;-38.1343389023;145.3633855381;-38.1346052;145.3633292491;0.0300174262503801
173;19;-38.1346052;145.3633292491;-38.1348989488;145.3634365146;0.0339839770817395
174;19;-38.1348989488;145.3634365146;-38.1352249439;145.3635660534;0.0379782871337992
175;19;-38.1352249439;145.3635660534;-38.1355388755;145.3636907996;0.0365729065569806
176;20;-38.0036040326;145.318979457;-38.003700383;145.3189606764;0.0108393083029588
177;20;-38.003700383;145.3189606764;-38.0036993255;145.3189608825;0.000118967154606
178;20;-38.0036993255;145.3189608825;-38.0042286302;145.3188577099;0.0595461677806546
179;21;-38.1275654599;145.3292660284;-38.1275767556;145.3293561343;0.0083800825144723
180;21;-38.1275767556;145.3293561343;-38.1275767557;145.3293561344;1.4854436257152953e-08
181;21;-38.1275767557;145.3293561344;-38.1276628907;145.3300432515;0.0639035915410233
182;21;-38.1276628907;145.3300432515;-38.1277603164;145.330820472;0.0722832613543794
183;21;-38.1277603164;145.330820472;-38.1277769063;145.3309528236;0.0123089779292091
184;22;-38.1170780098;145.2372599862;-38.1170978695;145.2374179208;0.0142717490658333
185;22;-38.1170978695;145.2374179208;-38.1171403196;145.2377555105;0.0305062466323239
186;22;-38.1171403196;145.2377555105;-38.117203634;145.2382251523;0.0425180083007762
187;22;-38.117203634;145.2382251523;-38.117224219;145.2385123246;0.0257311607110199
188;22;-38.117224219;145.2385123246;-38.117205635;145.2382530667;0.0232299788561709
189;22;-38.117205635;145.2382530667;-38.117203634;145.2382251523;0.0025011818548497
190;22;-38.117203634;145.2382251523;-38.1176980475;145.2381286282;0.0567334069754386
191;22;-38.1176980475;145.2381286282;-38.1162969607;145.2393392452;0.1921508805274352
192;22;-38.1162969607;145.2393392452;-38.1163083116;145.2394295229;0.0081580022478228
193;22;-38.1163083116;145.2394295229;-38.1163784448;145.2399873302;0.0504065570136219
194;22;-38.1163784448;145.2399873302;-38.1164075753;145.2401695738;0.0165944166519855
195;22;-38.1164075753;145.2401695738;-38.1164214506;145.2402728495;0.0093490242993086
196;22;-38.1164214506;145.2402728495;-38.1165158125;145.2409751424;0.0635751032882148
197;22;-38.1165158125;145.2409751424;-38.1180310722;145.2406696816;0.1740070316962181
198;22;-38.1180310722;145.2406696816;-38.1179517119;145.2400387729;0.057011795201625
199;22;-38.1179517119;145.2400387729;-38.1179159563;145.2398615564;0.0163249895046749
200;22;-38.1179159563;145.2398615564;-38.1178140027;145.2390508409;0.0732596518458891
201;22;-38.1178140027;145.2390508409;-38.1176980475;145.2381286282;0.0833347692867564
202;22;-38.1176980475;145.2381286282;-38.1177179091;145.2381229998;0.0023079862185869
203;22;-38.1177179091;145.2381229998;-38.1178573046;145.2380834976;0.0161982387956178
204;22;-38.1178573046;145.2380834976;-38.1180310722;145.2406696816;0.2316086832557994
205;22;-38.1180310722;145.2406696816;-38.118038262;145.2406689558;0.0008180264165182
206;22;-38.118038262;145.2406689558;-38.1181714397;145.2406555116;0.0151524216646719
207;23;-38.1072571745;145.3199612995;-38.1073594768;145.3199403304;0.0120986235683602
208;23;-38.1073594768;145.3199403304;-38.1073594767;145.3199403304;1.1675074906847271e-08
209;23;-38.1073594767;145.3199403304;-38.1090874203;145.3195861411;0.2043526542099974
210;24;-38.1268169587;145.2353494542;-38.126774703;145.2352175876;0.0133390911123082
211;24;-38.126774703;145.2352175876;-38.1262874236;145.2336969889;0.1538187361412788
212;24;-38.1262874236;145.2336969889;-38.1262879819;145.2336088234;0.0078664801663648
213;24;-38.1262879819;145.2336088234;-38.1268810057;145.233304259;0.0725418047252626
214;24;-38.1268810057;145.233304259;-38.1274276402;145.2330129298;0.0672267591267816
215;24;-38.1274276402;145.2330129298;-38.1275163461;145.2329656534;0.0114547969420511
216;25;-38.1309493365;145.3237654008;-38.1310360749;145.3237511998;0.0104149639237538
217;25;-38.1310360749;145.3237511998;-38.1314298504;145.3236722275;0.0474745608852221
218;25;-38.1314298504;145.3236722275;-38.1314298468;145.3236722282;4.33708847168037e-07
219;25;-38.1314298468;145.3236722282;-38.1315014023;145.3236578775;0.0086269116093301
220;25;-38.1315014023;145.3236578775;-38.1308367229;145.3237838492;0.0800312809945613
221;25;-38.1308367229;145.3237838492;-38.1309314768;145.3237683266;0.0113775226783134
222;25;-38.1309314768;145.3237683266;-38.1309493365;145.3237654008;0.0021444939254758
223;25;-38.1309493365;145.3237654008;-38.1308632914;145.3230778342;0.0652187015021335
224;25;-38.1308632914;145.3230778342;-38.1308436476;145.3229352651;0.0135586884228577
225;25;-38.1308436476;145.3229352651;-38.1308150069;145.3227273745;0.0197708680302435
226;25;-38.1308150069;145.3227273745;-38.1307141751;145.3219955616;0.0695973603230813
227;25;-38.1307141751;145.3219955616;-38.130747317;145.3218474819;0.0144221563012688
228;25;-38.130747317;145.3218474819;-38.1307558887;145.3218457625;0.001033430640161
229;25;-38.1307558887;145.3218457625;-38.1315311212;145.3216902621;0.0934643591883153
230;25;-38.1315311212;145.3216902621;-38.1316422122;145.3216852966;0.0132379757106513
231;25;-38.1316422122;145.3216852966;-38.1322960665;145.3215541411;0.0788306434713461
232;25;-38.1322960665;145.3215541411;-38.1323674003;145.3215398322;0.008600219290417
233;26;-38.053831133;145.2942824;-38.0538758334;145.29416139;0.0122885387902932
234;26;-38.0538758334;145.29416139;-38.0538820099;145.2941446694;0.0016979730674279
235;26;-38.0538820099;145.2941446694;-38.0539019356;145.2940797591;0.0064050460855544
236;26;-38.0539019356;145.2940797591;-38.0539179107;145.294012326;0.006474043268835
237;26;-38.0539179107;145.294012326;-38.0539279706;145.2939398799;0.0067631925634866
238;26;-38.0539279706;145.2939398799;-38.0539321052;145.2938624086;0.0071387601978356
239;26;-38.0539321052;145.2938624086;-38.0539323194;145.2937749305;0.0080424460914212
240;26;-38.0539323194;145.2937749305;-38.0539266041;145.2936874169;0.0080732954250206
241;26;-38.0539266041;145.2936874169;-38.0539151666;145.2935976258;0.0083623686843756
242;26;-38.0539151666;145.2935976258;-38.0542692967;145.2935269766;0.0418534094347867
243;26;-38.0542692967;145.2935269766;-38.0544306807;145.2935034409;0.0189661682380575
244;26;-38.0544306807;145.2935034409;-38.0545280734;145.2934978498;0.0113826648937399
245;26;-38.0545280734;145.2934978498;-38.0546080737;145.2934980581;0.0093404284966485
246;26;-38.0546080737;145.2934980581;-38.0547681592;145.2935115235;0.0187316818318643
247;26;-38.0547681592;145.2935115235;-38.0549223312;145.2935411905;0.0182057620422985
248;26;-38.0549223312;145.2935411905;-38.0550740323;145.2935870033;0.0182057000160051
249;26;-38.0550740323;145.2935870033;-38.055251766;145.2936600699;0.0218113920519337
250;26;-38.055251766;145.2936600699;-38.0560812483;145.2940203612;0.1023536560419644
251;26;-38.0560812483;145.2940203612;-38.056166624;145.2940574452;0.0105349097891754
252;27;-38.040641233;145.2826576066;-38.0406945363;145.2827119568;0.0079816922652306
253;27;-38.0406945363;145.2827119568;-38.0412429537;145.2832711513;0.0821208088293108
254;27;-38.0412429537;145.2832711513;-38.0416969204;145.2825600484;0.084171151153984
255;27;-38.0416969204;145.2825600484;-38.0418556723;145.2822675703;0.0311069213009434
256;28;-38.0491102458;145.3208444288;-38.0491474803;145.3206973153;0.0155604900825442
257;28;-38.0491474803;145.3206973153;-38.0491474729;145.3206973446;3.098497976986089e-06
258;28;-38.0491474729;145.3206973446;-38.0495034258;145.3192909341;0.1487580956230478
259;28;-38.0495034258;145.3192909341;-38.0495148435;145.3192458201;0.0047717493913853
260;29;-38.0785743396;145.3296217697;-38.078585311;145.3297134221;0.0081144586036275
261;29;-38.078585311;145.3297134221;-38.0785744552;145.3296227348;0.0080290121385483
262;29;-38.0785744552;145.3296227348;-38.0784947846;145.3289572048;0.0589228687776054
263;29;-38.0784947846;145.3289572048;-38.0785138384;145.3288744534;0.0075466491151558
264;29;-38.0785138384;145.3288744534;-38.0787329207;145.328833254;0.0246263016739588
265;29;-38.0787329207;145.328833254;-38.0787328349;145.3288332701;1.0126240944018153e-05
266;29;-38.0787328349;145.3288332701;-38.0788308934;145.3288148296;0.0115735478250156
267;30;-38.2105507647;145.304993819;-38.2109864507;145.3056649301;0.0775811216351461
268;30;-38.2109864507;145.3056649301;-38.2115453853;145.3065096052;0.0984128857199351
269;30;-38.2115453853;145.3065096052;-38.2115938586;145.306566662;0.0074886587019939
270;30;-38.2115938586;145.306566662;-38.2120021971;145.3071728619;0.0711571625096652
271;30;-38.2120021971;145.3071728619;-38.2120566889;145.3076280264;0.0410306906433793
272;30;-38.2120566889;145.3076280264;-38.2120679644;145.3077222116;0.0084902934089084
273;31;-38.0789325544;145.3341684828;-38.0791412984;145.3342770922;0.0263366867172297
274;31;-38.0791412984;145.3342770922;-38.0792779115;145.3342768781;0.0159502299520251
275;31;-38.0792779115;145.3342768781;-38.0802875048;145.3340963854;0.1190361861267849
276;31;-38.0802875048;145.3340963854;-38.0803619883;145.3340830692;0.0083637953050942
277;32;-38.0266882858;145.2552313421;-38.026797854;145.2552066484;0.012992630340518
278;33;-38.042300247;145.282709072;-38.0424468634;145.2824678105;0.0280208625288603
279;33;-38.0424468634;145.2824678105;-38.0424873604;145.2824011712;0.0077396758093065
280;34;-38.2170897134;145.3392731567;-38.2172217451;145.3391945105;0.0165336427673821
281;34;-38.2172217451;145.3391945105;-38.2173682644;145.3391343579;0.0174611302841107
282;34;-38.2173682644;145.3391343579;-38.2176563549;145.3390879416;0.0329356309529883
283;34;-38.2176563549;145.3390879416;-38.2179558447;145.3390950492;0.0339736853967836
284;34;-38.2179558447;145.3390950492;-38.2183153031;145.3391035903;0.0407764528363707
285;35;-38.1011892123;145.2612428434;-38.1011536551;145.2609557075;0.0254340929750775
286;35;-38.1011536551;145.2609557075;-38.1016720624;145.2608550978;0.0583126272367053
287;35;-38.1016720624;145.2608550978;-38.1016720731;145.2608550958;1.2025869021396913e-06
288;35;-38.1016720731;145.2608550958;-38.1017377034;145.2608423585;0.0073823723604957
289;36;-38.0355894256;145.2557559512;-38.0356407386;145.2558297863;0.0090550605037102
290;36;-38.0356407386;145.2558297863;-38.0358634579;145.2561502629;0.0393027590560528
291;36;-38.0358634579;145.2561502629;-38.0359165641;145.2562236054;0.0091615030320122
292;36;-38.0359165641;145.2562236054;-38.0359725969;145.2562933953;0.0091644464416016
293;36;-38.0359725969;145.2562933953;-38.0360314028;145.2563594336;0.0091661867509346
294;36;-38.0360314028;145.2563594336;-38.0360928296;145.2564215404;0.0091681046330286
295;36;-38.0360928296;145.2564215404;-38.0361567083;145.256479567;0.0091704513405164
296;36;-38.0361567083;145.256479567;-38.0362228741;145.2565333396;0.0091722255840484
297;36;-38.0362228741;145.2565333396;-38.0362911476;145.2565827245;0.0100478626607489
298;36;-38.0362911476;145.2565827245;-38.0363574553;145.2566252216;0.0094980963760151
299;36;-38.0363574553;145.2566252216;-38.0364332756;145.2566678202;0.0106023186602586
300;36;-38.0364332756;145.2566678202;-38.0365067508;145.2567033018;0.0100522290497195
301;36;-38.0365067508;145.2567033018;-38.0365815787;145.2567339248;0.0100533426023557
302;36;-38.0365815787;145.2567339248;-38.0366575613;145.2567596427;0.0100555411725083
303;36;-38.0366575613;145.2567596427;-38.0367344818;145.2567803636;0.0100550974670258
304;36;-38.0367344818;145.2567803636;-38.0368121529;145.2567960395;0.0100568278257364
305;36;-38.0368121529;145.2567960395;-38.0369491407;145.2568111558;0.0175832351906676
306;36;-38.0369491407;145.2568111558;-38.0370475553;145.2568124367;0.0125853460694747
307;36;-38.0370475553;145.2568124367;-38.0371261161;145.2568076479;0.010057467862239
308;36;-38.0371261161;145.2568076479;-38.0372043719;145.256797731;0.0100566155038324
309;36;-38.0372043719;145.256797731;-38.0376467321;145.2567089092;0.0572694269749043
310;36;-38.0376467321;145.2567089092;-38.0382521178;145.2565863233;0.0783915105567595
311;36;-38.0382521178;145.2565863233;-38.0382518514;145.2565863772;3.44954874333684e-05
312;36;-38.0382518514;145.2565863772;-38.038340485;145.2565684294;0.0114771834684438
313;37;-37.9810200242;145.3536159086;-37.9810293168;145.353666214;0.0045285012503398
314;37;-37.9810293168;145.353666214;-37.9810890507;145.3538370961;0.0163838069986634
315;37;-37.9810890507;145.3538370961;-37.9768045356;145.3147891093;3.4554758653785687
316;37;-37.9768045356;145.3147891093;-37.9768318407;145.3148583687;0.0067875527036951
317;37;-37.9768318407;145.3148583687;-37.9769655416;145.3151090678;0.0265306378328836
318;37;-37.9769655416;145.3151090678;-37.9770876064;145.3153031389;0.0217618689276426
319;37;-37.9770876064;145.3153031389;-37.9772450311;145.3154943769;0.0242360160616365
320;37;-37.9772450311;145.3154943769;-37.9775600048;145.3158292099;0.0456941087416383
321;37;-37.9775600048;145.3158292099;-37.9775734474;145.3158429474;0.0019194004761485
322;37;-37.9775734474;145.3158429474;-37.9777034019;145.3159757275;0.0185541435449708
323;37;-37.9777034019;145.3159757275;-37.9778155225;145.3161101418;0.0171531866014263
324;37;-37.9778155225;145.3161101418;-37.9779488648;145.3163043211;0.0225722951698467
325;37;-37.9779488648;145.3163043211;-37.9780474449;145.3164625586;0.0176781301951892
326;37;-37.9780474449;145.3164625586;-37.9781167257;145.3165896805;0.0135459619369827
327;37;-37.9781167257;145.3165896805;-37.9782313254;145.3168365835;0.0251138310987044
328;37;-37.9782313254;145.3168365835;-37.9783520738;145.3171626763;0.0315782016286672
329;37;-37.9783520738;145.3171626763;-37.9784728293;145.3175720298;0.0402249502884895
330;37;-37.9784728293;145.3175720298;-37.9785912619;145.3180580009;0.0468131180773545
331;37;-37.9785912619;145.3180580009;-37.9786389089;145.318444455;0.0359981052075359
332;37;-37.9786389089;145.318444455;-37.978692415;145.3188732082;0.0399499165062834
333;37;-37.978692415;145.3188732082;-37.978732484;145.3191635888;0.0271303045652003
334;37;-37.978732484;145.3191635888;-37.9791445029;145.3230883198;0.3470321047966724
335;37;-37.9791445029;145.3230883198;-37.9792299122;145.3239020612;0.0719520517011736
336;37;-37.9792299122;145.3239020612;-37.9793278823;145.3248336649;0.0823762783554933
337;37;-37.9793278823;145.3248336649;-37.9798471148;145.3297236369;0.4324636137679838
338;37;-37.9798471148;145.3297236369;-37.9799968201;145.3311975565;0.1302524125957203
339;37;-37.9799968201;145.3311975565;-37.980176096;145.3329033603;0.1508310082329322
340;37;-37.980176096;145.3329033603;-37.9802365556;145.3334786866;0.0508714781735611
341;37;-37.9802365556;145.3334786866;-37.9802926563;145.3337522249;0.024772916960392
342;37;-37.9802926563;145.3337522249;-37.9803447149;145.3339231245;0.0160583473371071
343;37;-37.9803447149;145.3339231245;-37.980430463;145.3341257812;0.0201594530100048
344;37;-37.980430463;145.3341257812;-37.9805399586;145.3343317088;0.0217714666347854
345;37;-37.9805399586;145.3343317088;-37.9807702677;145.3347037869;0.0414646428867619
346;37;-37.9807702677;145.3347037869;-37.9807989486;145.3347478401;0.0050078653731829
347;37;-37.9807989486;145.3347478401;-37.9809281436;145.3349324578;0.0216379259896192
348;37;-37.9809281436;145.3349324578;-37.9816970426;145.3361254206;0.1350632989930799
349;37;-37.9816970426;145.3361254206;-37.9818449831;145.3363549583;0.0259871773269243
350;37;-37.9818449831;145.3363549583;-37.9823690335;145.3371243219;0.0891203293918325
351;37;-37.9823690335;145.3371243219;-37.9825071998;145.3373724225;0.026624348595733
352;37;-37.9825071998;145.3373724225;-37.9826213357;145.3377078379;0.0320196008655698
353;37;-37.9826213357;145.3377078379;-37.9828370834;145.3385318154;0.0760966756276411
354;37;-37.9828370834;145.3385318154;-37.9830524991;145.3394333342;0.0825629672107481
355;37;-37.9830524991;145.3394333342;-37.9832978;145.3403605268;0.0857174396752368
356;37;-37.9832978;145.3403605268;-37.9833471386;145.3406936651;0.0297081101624351
357;37;-37.9833471386;145.3406936651;-37.9833667607;145.3410721307;0.0332414229939301
358;37;-37.9833667607;145.3410721307;-37.983325395;145.3415462216;0.0418044190516182
359;37;-37.983325395;145.3415462216;-37.9832009185;145.3420167138;0.0500206829040183
360;37;-37.9832009185;145.3420167138;-37.982980703;145.34273217;0.0774137797573188
361;37;-37.982980703;145.34273217;-37.9818027434;145.3465589153;0.4140693961781315
362;37;-37.9818027434;145.3465589153;-37.9816083906;145.3471902456;0.0683137527220313
363;37;-37.9816083906;145.3471902456;-37.9812196411;145.3484308258;0.1345594641324801
364;37;-37.9812196411;145.3484308258;-37.9811096741;145.3488903428;0.0484033091573478
365;37;-37.9811096741;145.3488903428;-37.9810767747;145.349134186;0.0249349502153668
366;37;-37.9810767747;145.349134186;-37.9810305089;145.3498265535;0.0700356054196524
367;37;-37.9810305089;145.3498265535;-37.9810048319;145.3522222144;0.2414864824888365
368;37;-37.9810048319;145.3522222144;-37.9809808684;145.3534039391;0.1191481958366056
369;37;-37.9809808684;145.3534039391;-37.9810200223;145.3536158982;0.0190806034197335
370;38;-38.0540373597;145.2447005888;-38.0540579907;145.2446966083;0.0023203863503762
371;38;-38.0540579907;145.2446966083;-38.0545210578;145.2446072644;0.0520815617486932
372;39;-38.0497425512;145.3622954478;-38.0502497845;145.3622264778;0.0567241731115062
373;39;-38.0502497845;145.3622264778;-38.0503819914;145.3622092835;0.014777632468001
374;39;-38.0503819914;145.3622092835;-38.0509356918;145.3631190433;0.1006802524691275
375;39;-38.0509356918;145.3631190433;-38.0509903583;145.3632088677;0.0099403766201654
376;39;-38.0509903583;145.3632088677;-38.0515988797;145.3637822056;0.0842541136761097
377;39;-38.0515988797;145.3637822056;-38.0519551124;145.3637662891;0.0396357783328614
378;39;-38.0519551124;145.3637662891;-38.0527695486;145.3637689035;0.0905614628394513
379;39;-38.0527695486;145.3637689035;-38.0528357417;145.3638006573;0.0090481630246647
380;39;-38.0528357417;145.3638006573;-38.0528372815;145.3638022175;0.0002518946940435
381;39;-38.0528372815;145.3638022175;-38.0530092391;145.3639764534;0.0281304059373318
382;40;-38.0091721925;145.3028810154;-38.0091954244;145.3027934665;0.0080936438863114
383;40;-38.0091954244;145.3027934665;-38.0090834436;145.301976892;0.0726171384006805
384;40;-38.0090834436;145.301976892;-38.0093736479;145.3021218248;0.0346776417852781
385;40;-38.0093736479;145.3021218248;-38.0091953991;145.3027935615;0.0620999537437966
386;40;-38.0091953991;145.3027935615;-38.0093736479;145.3021218248;0.0620999537437966
387;40;-38.0093736479;145.3021218248;-38.0096857086;145.3022776754;0.0372894031189164
388;41;-38.1825967936;145.33364299;-38.1826797669;145.333618727;0.0101389405339406
389;41;-38.1826797669;145.333618727;-38.1828701449;145.3335630565;0.0232632851262589
390;41;-38.1828701449;145.3335630565;-38.1873035307;145.3326687473;0.5345663369440302
391;41;-38.1873035307;145.3326687473;-38.1901543724;145.3320785971;0.3439705605907613
392;41;-38.1901543724;145.3320785971;-38.1944287195;145.3312273679;0.515228416352842
393;42;-38.1947338594;145.3311665955;-38.194806077;145.3311515145;0.0087154347997969
394;43;-38.0225715605;145.2516800958;-38.0225987978;145.2517909769;0.0101739684717975
395;43;-38.0225987978;145.2517909769;-38.0226366946;145.2519009702;0.0105161511351623
396;43;-38.0226366946;145.2519009702;-38.0226823588;145.2520017097;0.0101809346377916
397;43;-38.0226823588;145.2520017097;-38.0226876355;145.2520108921;0.0009956038986884
398;43;-38.0226876355;145.2520108921;-38.0226877985;145.2520111759;3.076540063543994e-05
399;43;-38.0226877985;145.2520111759;-38.0227363435;145.2520956534;0.0091594706824019
400;44;-38.1222947667;145.3429519748;-38.1223051224;145.3430423805;0.0079917643317091
401;44;-38.1223051224;145.3430423805;-38.1229821163;145.3428140196;0.0778836667092253
402;44;-38.1229821163;145.3428140196;-38.1229934156;145.3429042325;0.0079908259624761
403;44;-38.1229934156;145.3429042325;-38.1229934189;145.342904259;2.346967400430231e-06
404;44;-38.1229934189;145.342904259;-38.123070994;145.3435236286;0.0548620962557661
405;44;-38.123070994;145.3435236286;-38.1231070745;145.3440701719;0.0479772021341957
406;44;-38.1231070745;145.3440701719;-38.1230626777;145.344635175;0.0496698847588162
407;44;-38.1230626777;145.344635175;-38.1231461494;145.3453632256;0.0643593903628257
408;44;-38.1231461494;145.3453632256;-38.122691547;145.3454479327;0.051089679438332
409;44;-38.122691547;145.3454479327;-38.1224454475;145.3454344644;0.0273903658568724
410;44;-38.1224454475;145.3454344644;-38.1223462692;145.3445912816;0.0745784457400603
411;44;-38.1223462692;145.3445912816;-38.1224039688;145.344046645;0.0480729020156546
412;44;-38.1224039688;145.344046645;-38.1223782734;145.3436810084;0.0321119235860185
413;44;-38.1223782734;145.3436810084;-38.1223051189;145.3430423492;0.0564567066295533
414;45;-38.1209824765;145.3765666659;-38.1213021603;145.376498692;0.0378431717923051
415;45;-38.1213021603;145.376498692;-38.1218457865;145.3763960184;0.0641676946685751
416;45;-38.1218457865;145.3763960184;-38.1219326627;145.37637961;0.0102545589197625
417;46;-38.0132936598;145.3370550217;-38.0133298929;145.3369880434;0.0071177908638172
418;46;-38.0133298929;145.3369880434;-38.0137910485;145.3361355687;0.0905920057446288
419;46;-38.0137910485;145.3361355687;-38.0138613568;145.3359650357;0.0168616852391472
420;46;-38.0138613568;145.3359650357;-38.0139572055;145.3356919348;0.0261918270639578
421;46;-38.0139572055;145.3356919348;-38.013983821;145.3356160992;0.0072730274016396
422;47;-38.0928905861;145.2595365929;-38.0927798496;145.2587196144;0.0761752082011514
423;47;-38.0927798496;145.2587196144;-38.0934577666;145.2585705832;0.0803258699585751
424;47;-38.0934577666;145.2585705832;-38.0941989287;145.2584075738;0.0836389311418011
425;47;-38.0941989287;145.2584075738;-38.0948493686;145.258264515;0.0770711529034953
426;47;-38.0948493686;145.258264515;-38.0948493654;145.2582645157;3.791106550185716e-07
427;47;-38.0948493654;145.2582645157;-38.0949652009;145.2582390384;0.0137254445091644
428;48;-38.068042989;145.3027966399;-38.0681438177;145.3027811991;0.0118574704190215
429;48;-38.0681438177;145.3027811991;-38.0681551672;145.3027794611;0.0013347023535597
430;48;-38.0681551672;145.3027794611;-38.0682188657;145.3027669317;0.0075257418256514
431;48;-38.0682188657;145.3027669317;-38.0682819082;145.3027499091;0.0075249785852365
432;48;-38.0682819082;145.3027499091;-38.0683441072;145.3027284625;0.0075248350057298
433;48;-38.0683441072;145.3027284625;-38.0684052626;145.3027026468;0.0075241576606792
434;48;-38.0684052626;145.3027026468;-38.0684651678;145.3026725635;0.0075209918070053
435;48;-38.0684651678;145.3026725635;-38.0685082968;145.3026499902;0.0054462426224368
436;48;-38.0685082968;145.3026499902;-38.0685822935;145.3026151559;0.0092137076667201
437;48;-38.0685822935;145.3026151559;-38.0686574693;145.3025846431;0.0092143425034872
438;48;-38.0686574693;145.3025846431;-38.0687336708;145.3025585113;0.0092154206388647
439;48;-38.0687336708;145.3025585113;-38.0688107345;145.3025367938;0.0092163305710808
440;48;-38.0688107345;145.3025367938;-38.0688885071;145.3025195455;0.0092176824263264
441;48;-38.0688885071;145.3025195455;-38.0689668109;145.3025068116;0.0092169557937371
442;48;-38.0689668109;145.3025068116;-38.0690455071;145.3024986043;0.0092190667829994
443;48;-38.0690455071;145.3024986043;-38.0690753328;145.3024963646;0.0033222569475857
444;48;-38.0690753328;145.3024963646;-38.0691466515;145.302488003;0.0079639871678574
445;48;-38.0691466515;145.302488003;-38.0692175391;145.3024751246;0.0079625551230263
446;48;-38.0692175391;145.3024751246;-38.0692878262;145.3024577323;0.0079624864298864
447;48;-38.0692878262;145.3024577323;-38.0693573418;145.302435904;0.0079624661953416
448;48;-38.0693573418;145.302435904;-38.0694450157;145.3024077441;0.0100557292720032
449;48;-38.0694450157;145.3024077441;-38.0695335082;145.3023840316;0.0100564830831347
450;48;-38.0695335082;145.3023840316;-38.0696226736;145.3023647892;0.0100568144751676
451;48;-38.0696226736;145.3023647892;-38.0696710649;145.3023562768;0.0054322196797398
452;48;-38.0696710649;145.3023562768;-38.0698888936;145.3023207191;0.0244206337344639
453;48;-38.0698888936;145.3023207191;-38.0700612636;145.3022845226;0.0194268193187148
454;49;-38.0715842617;145.3102255968;-38.0729076298;145.3099454493;0.1566402953727261
455;49;-38.0729076298;145.3099454493;-38.0729959797;145.3099267459;0.0104575273237903
456;50;-38.0470249379;145.2702625386;-38.0470724051;145.2702912581;0.0058466249769558
457;50;-38.0470724051;145.2702912581;-38.047073667;145.27029177;0.0001473028643601
458;50;-38.047073667;145.27029177;-38.0471225036;145.2703115809;0.0057007438981152
459;50;-38.0471225036;145.2703115809;-38.047174326;145.2703231474;0.0058507225357753
460;50;-38.047174326;145.2703231474;-38.0472203204;145.2703258872;0.0051199680442857
461;50;-38.0472203204;145.2703258872;-38.0474681051;145.2702746906;0.0279147441682153
462;51;-38.1227128721;145.2336080156;-38.1235653479;145.2336436901;0.0967391847343534
463;51;-38.1235653479;145.2336436901;-38.1239468498;145.2337141312;0.0437235780677884
464;51;-38.1239468498;145.2337141312;-38.1242386348;145.2338583889;0.0355088066634972
465;51;-38.1242386348;145.2338583889;-38.1244265448;145.2339853318;0.0241352208625708
466;51;-38.1244265448;145.2339853318;-38.124651543;145.2341827552;0.0310080755176655
467;51;-38.124651543;145.2341827552;-38.1249216602;145.2345870894;0.047329247808111
468;51;-38.1249216602;145.2345870894;-38.1250496863;145.234853699;0.0278693101500791
